id,artist,title,release_date,popularity,decade,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
4YACgyR9xdAcyJMBV8H6oX,Black Box,Ride On Time,1990,0,90,0.653,0.805,9,-7.539,0,0.0325,0.00574,0.551,0.0691,0.847,118.763
6J6RWKCPN5RFKHUKEUFjxS,New Kids On The Block,Step by Step,1990-06-04,62,90,0.787,0.63,0,-12.295,1,0.0609,0.0274,6.69e-06,0.161,0.882,125.347
5kK1Iru9ogP3Iy1zsANU1n,Céline Dion,The Power of Love,1993-11-09,67,90,0.546,0.519,8,-9.072,1,0.0291,0.36,0.00046,0.24,0.247,140.054
1v2zyAJrChw5JnfafSkwkJ,R.E.M.,Shiny Happy People,1991-03-12,71,90,0.452,0.909,9,-3.977,1,0.0366,0.0313,0.0603,0.23,0.805,124.623
06hsdMbBxWGqBO0TV0Zrkf,Rednex,Cotton Eye Joe,1994-08-12,69,90,0.729,0.936,9,-7.536,1,0.0776,0.0129,0.000892,0.0367,0.598,131.986
5EVIK1ZxQF78Ryq4hiWj0F,Eric Clapton,Change the World - 2015 Remaster,2015-04-28,36,90,0.719,0.556,9,-8.77,1,0.0248,0.477,0.00511,0.0935,0.511,96.9
36O7qmyKLHpUY6WdWh8M5g,Michael Jackson,Will You Be There - Single Version,2005-07-19,53,90,0.413,0.626,6,-6.504,0,0.0735,0.511,0.000338,0.0845,0.435,82.971
2eHj0klWkwRQuIrNlPpCPa,Whitney Houston,I'm Every Woman,1992-11-17,59,90,0.665,0.847,5,-8.314,0,0.0535,0.0178,0.00288,0.126,0.4,119.555
698mT3CTx8JEnp7twwJrGG,Oasis,Don't Look Back in Anger,1995-10-02,0,90,0.349,0.913,0,-3.603,1,0.0691,0.0303,8.06e-06,0.12,0.225,164.005
5vYA1mW9g2Coh1HUFUSmlb,Matchbox Twenty,3AM,1996-10-01,69,90,0.521,0.673,8,-8.685,1,0.0284,0.00573,0.0,0.12,0.543,108.031
2gSyc23Hua25fqSFpgAh6W,Destiny's Child,Say My Name,1999-09-07,63,90,0.522,0.676,5,-3.571,0,0.16,0.274,0.0,0.134,0.746,67.427
3zjZaGqcepRo80Btq4C1x0,Londonbeat,I've Been Thinking About You,1995-11-18,0,90,0.681,0.667,11,-12.719,0,0.0388,0.0231,0.00414,0.0727,0.89,113.549
4RADreHMvMkZwsPgPr9z5c,SNAP!,"Rhythm Is A Dancer - 7"" Edit",1992-01-01,67,90,0.794,0.745,9,-11.367,0,0.037,0.273,0.000414,0.143,0.706,124.249
7pUARNBq1Puwna5LrAhosi,Take That,How Deep Is Your Love,1996-03-25,0,90,0.786,0.376,4,-14.285,1,0.0273,0.672,0.000611,0.186,0.437,99.992
225xvV8r1yKMHErSWivnow,Aerosmith,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",1998-06-23,74,90,0.383,0.662,2,-5.162,1,0.0333,0.165,0.0,0.248,0.138,121.154
1ckU1EhAO0Nr73QYw24SWJ,Whitney Houston,My Love Is Your Love,1998-11-17,67,90,0.77,0.475,7,-9.512,1,0.159,0.0561,4.72e-06,0.0607,0.473,82.511
0nnwn7LWHCAu09jfuH1xTA,The Goo Goo Dolls,Slide,1998-09-11,69,90,0.395,0.843,8,-4.476,1,0.0374,0.00483,0.0,0.0404,0.481,112.423
36rXHqN7D1ETFhyKXXKs4w,C & C Music Factory,Gonna Make You Sweat (Everybody Dance Now),1990-12-18,56,90,0.557,0.74,6,-10.999,1,0.0879,0.0018,0.422,0.148,0.801,114.379
7Lwo27zrXusqUlAaTgnytp,Lisa Loeb & Nine Stories,Stay,1995-01-01,57,90,0.676,0.592,1,-6.887,1,0.0452,0.454,0.0,0.107,0.337,80.316
0IaMMHVbpJ0LrRAeigWOXr,Janet Jackson,Again,1993-05-18,58,90,0.359,0.287,0,-9.51,1,0.0303,0.882,0.00607,0.186,0.189,130.135
6RQtvdmW0fnWv1VOKpgYcq,Dr. Alban,Sing Hallelujah!,1997-06-15,67,90,0.719,0.795,5,-7.232,0,0.0387,0.00225,0.00664,0.34,0.844,124.694
5EDUIiDf1Sp6nVnmCMRxa2,Destiny's Child,"Independent Women, Pt. 1",2001-05-01,56,90,0.517,0.598,6,-3.751,0,0.263,0.388,2.22e-06,0.183,0.922,96.933
5iwyLsQ5yjnCaRrJGyAPZM,Lionel Richie,Endless Love,1992-01-01,69,90,0.483,0.268,10,-11.809,1,0.0257,0.866,0.0163,0.145,0.182,93.47
4WEaJQLlhlkOU7YJDLhn7x,Bran Van 3000,Drinking in L.A.,1997-04-01,56,90,0.568,0.707,3,-5.672,1,0.0582,0.0608,0.0,0.0673,0.663,171.968
1ofhfV90EnYhEr7Un2fWiv,2Pac,Changes,1998-01-01,69,90,0.865,0.665,7,-6.289,1,0.073,0.0453,0.0,0.224,0.331,111.113
3aw9iWUQ3VrPQltgwvN9Xu,Mary J. Blige,Family Affair,2001-01-01,71,00,0.911,0.551,8,-3.75,0,0.0449,0.132,4.12e-05,0.0863,0.969,92.887
5s5t0OFg9lIlBFaCI14K1i,Maroon 5,She Will Be Loved,2002-06-25,0,00,0.524,0.711,0,-5.494,0,0.0405,0.0567,0.0,0.134,0.539,203.867
0vg4WnUWvze6pBOJDTq99k,James Blunt,You're Beautiful,2005-08-08,75,00,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998
619bJQ9uDi8dnXzLebFI7y,David Guetta,When Love Takes Over (feat. Kelly Rowland),2009-04-17,66,00,0.658,0.863,11,-4.64,1,0.0255,0.0144,0.000193,0.2,0.496,129.972
3ZFTkvIE7kyPt6Nu3PEa7V,Shakira,Hips Don't Lie (feat. Wyclef Jean),2005-11-28,82,00,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024
2PkeVPcL32LA96cK5ySC3c,Usher,Yeah!,2004-02-09,0,00,0.895,0.795,2,-4.693,1,0.0977,0.0219,0.0,0.0403,0.574,105.004
4TsmezEQVSZNNPv5RJ65Ov,Rihanna,Pon de Replay,2005-08-29,78,00,0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019
3N4DI1vuTSX1tz7fa2NQZw,Amy Winehouse,Rehab,2006,73,00,0.407,0.558,0,-13.609,1,0.0552,0.0541,1.51e-06,0.34,0.777,71.815
4JehYebiI9JE8sR8MisGVb,Beyoncé,Halo,2008-11-17,75,00,0.508,0.72,11,-5.908,0,0.0628,0.272,0.0,0.0563,0.472,79.983
5vQXxfGn1bjv5WESrYVVpw,Lady Gaga,Just Dance,2008-01-01,60,00,0.821,0.741,1,-4.57,0,0.0313,0.0278,2.51e-05,0.19,0.741,118.984
3E7dfMvvCLUddWissuqMwr,Miley Cyrus,Party In The U.S.A.,2009-01-01,78,00,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021
49FYlytm3dAAraYgpoJZux,Rihanna,Umbrella,2008-06-02,80,00,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028
2gam98EZKrF9XuOkU13ApN,Nelly Furtado,Promiscuous,2006-01-01,81,00,0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328
455AfCsOhhLPRc68sE01D8,Katy Perry,Last Friday Night (T.G.I.F.),2012-03-12,74,00,0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03
1vrd6UOGamcKNGnSHJQlSt,Taylor Swift,Love Story,2008-11-11,67,00,0.618,0.741,2,-3.95,1,0.031,0.17,0.0,0.0822,0.296,118.984
6ic8OlLUNEATToEFU3xmaH,Britney Spears,Gimme More,2007-10-25,80,00,0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324
7LP4Es66zdY7CyjepqmvAg,Jay Sean,Down,2009-01-01,29,00,0.657,0.695,2,-4.493,1,0.0321,0.0108,0.0,0.0822,0.683,65.997
3iJTbZDSnZ676y5qObWDm0,Kelly Clarkson,Since U Been Gone,2005-01-01,53,00,0.664,0.741,0,-5.391,1,0.0343,0.00169,0.0502,0.113,0.409,131.006
1D1nixOVWOxvNfWi0UD7VX,Natasha Bedingfield,Unwritten,2004-09-06,13,00,0.706,0.8,5,-6.333,1,0.0399,0.00584,0.0,0.0822,0.629,100.011
5IVuqXILoxVWvWEPm82Jxr,Beyoncé,Crazy In Love (feat. Jay-Z),2003-06-24,76,00,0.646,0.77,2,-6.596,0,0.226,0.00249,0.0,0.0715,0.681,99.165
14iN3o8ptQ8cFVZTEmyQRV,Katy Perry,I Kissed A Girl,2008-06-17,73,00,0.699,0.76,5,-3.173,1,0.0677,0.00223,0.0,0.132,0.696,129.996
2VOomzT6VavJOGBeySqaMc,Rihanna,Disturbia,2008-06-02,76,00,0.707,0.813,11,-4.515,0,0.0571,0.0863,0.0,0.168,0.722,124.921
6naxalmIoLFWR0siv8dnQQ,Britney Spears,Oops!...I Did It Again,2000-05-16,78,00,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053
6MjiVEJy1YVuJNFu72OH61,Lady Gaga,Bad Romance,2009-01-01,0,00,0.695,0.919,0,-3.769,1,0.0381,0.00264,4.1e-05,0.062,0.717,119.002
07K4GcCDSTiXUF5ssyTRUM,Gwen Stefani,The Sweet Escape,2006-01-01,68,00,0.756,0.77,1,-3.502,1,0.0343,0.191,0.0,0.178,0.73,119.961
4vp2J1l5RD4gMZwGFLfRAu,Black Eyed Peas,I Gotta Feeling,2009-01-01,72,00,0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96
6RjKVXi31fui9m4dbiGRrL,Taylor Swift,I Knew You Were Trouble,2012-10-22,0,00,0.499,0.467,6,-6.744,1,0.0461,0.00593,1.65e-06,0.0361,0.637,76.76
0HPD5WQqrq7wPWR7P7Dw1i,Kesha,TiK ToK,2010-01-01,80,00,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028
0ByMNEPAPpOR5H69DVrTNy,Rihanna,Don't Stop The Music,2008-06-02,77,00,0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668
0iGckQFyv6svOfAbAY9aWJ,Katy Perry,Hot N Cold,2008-06-17,71,00,0.706,0.841,7,-3.956,1,0.0418,7.95e-05,0.0,0.0688,0.861,132.032
4fbaKWFRghusXd4bSBvvfN,Britney Spears,Toxic,2018-03-02,56,00,0.774,0.838,5,-3.914,0,0.114,0.0249,0.0244,0.242,0.924,143.04
1QV6tiMFM6fSOKOGLMHYYg,Lady Gaga,Poker Face,2008-01-01,76,00,0.851,0.806,4,-4.62,1,0.0787,0.118,1.64e-06,0.121,0.787,118.999
2gOlrge3YTmYPwsCGgU62K,Cascada,Every time we touch,2006,0,00,0.633,0.976,8,-5.362,1,0.0519,0.00281,1.29e-05,0.382,0.493,142.027
1F6oGPF75u9RuHH4BGx9Bf,Taylor Swift,We Are Never Ever Getting Back Together,2012-10-22,0,00,0.624,0.685,7,-5.902,1,0.12,0.0105,2.22e-05,0.126,0.781,86.059
2CEgGE6aESpnmtfiZwYlbV,Taio Cruz,Dynamite,2010-01-01,80,00,0.751,0.783,4,-3.724,1,0.0859,0.00379,0.0,0.036,0.816,119.975
4fixebDZAVToLbUCuEloa2,Britney Spears,Womanizer,2008-12-02,76,00,0.724,0.695,11,-5.226,1,0.0622,0.073,0.0,0.0889,0.235,139.0
3sBmTwwsCwty2RNjOOvRVu,Rihanna,SOS,2006-04-10,56,00,0.677,0.671,7,-4.905,1,0.0361,0.004,5.07e-05,0.413,0.527,137.046
4wH4dJgrsxONID6KS2tDQM,Nelly Furtado,Maneater,2006-01-01,79,00,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722
05qq6mwIbG1ZsQhlMKyDwN,P!nk,Raise Your Glass,2010-11-12,53,00,0.7,0.708,7,-4.952,1,0.0869,0.00624,0.0,0.031,0.619,122.029
5R9a4t5t5O0IsznsrKPVro,Beyoncé,Single Ladies (Put a Ring on It),2008-11-17,68,00,0.426,0.584,1,-5.293,1,0.296,0.0383,0.0,0.188,0.272,193.437
4E5P1XyAFtrjpiIxkydly4,Iyaz,Replay,2009-08-18,75,00,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031
2lnzGkdtDj5mtlcOW2yRtG,Shakira,"Whenever, Wherever",2001-11-13,73,00,0.794,0.832,1,-4.862,0,0.0407,0.237,1.14e-05,0.203,0.871,107.657
2V4bv1fNWfTcyRJKmej6Sj,Mike Posner,Cooler Than Me - Single Mix,2010-08-09,74,00,0.768,0.82,7,-4.63,0,0.0474,0.179,0.0,0.689,0.625,129.965
7jk7gqyEonmVVYahZN5zhW,Britney Spears,Circus,2008-12-02,74,00,0.791,0.733,6,-5.215,0,0.052,0.147,0.000381,0.0713,0.761,114.98
127uq83uGFapbddqiMUKky,David Guetta,Sexy Bitch (feat. Akon),2010-11-22,75,00,0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011
0CAfXk7DXMnon4gLudAp7J,Flo Rida,Low (feat. T-Pain),2008-03-17,80,00,0.918,0.609,10,-5.64,0,0.0791,0.0928,0.0,0.139,0.304,128.008
6SKwQghsR8AISlxhcwyA9R,Bruno Mars,Marry You,2010-10-05,74,00,0.62,0.832,10,-4.848,1,0.036,0.332,0.0,0.104,0.481,144.926
24kGngQeXHt0uhffKpq0zj,The Pussycat Dolls,Don't Cha,2005-01-01,0,00,0.875,0.631,1,-3.475,1,0.099,0.00542,2.54e-06,0.127,0.549,120.002
0JiY190vktuhSGN6aqJdrt,P!nk,So What,2008-10-24,76,00,0.534,0.87,11,-3.078,0,0.0425,0.000334,0.0,0.241,0.462,126.019
0O45fw2L5vsWpdsOdXwNAR,Justin Timberlake,SexyBack (feat. Timbaland),2006-09-12,77,00,0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0
4Tn2llBm1g0UlWctmgPL8Z,Rihanna,Shut Up And Drive,2008-06-02,68,00,0.735,0.826,1,-4.902,1,0.0349,0.00101,0.129,0.197,0.74,132.964
5WuVWOngcRkMOx9RRLCvui,Atomic Kitten,The Tide Is High - Radio Mix,2003-04-22,62,00,0.776,0.693,7,-2.528,1,0.0314,0.0234,0.00177,0.0322,0.635,102.996
1ctdfJSzp6qF2iDAVdDrfl,Sugababes,About You Now,2007-01-01,65,00,0.584,0.699,1,-6.065,0,0.0378,6.52e-05,6.05e-05,0.486,0.585,82.499
6RX5iL93VZ5fKmyvNXvF1r,Beyoncé,Irreplaceable,2007-05-29,70,00,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868
0uqPG793dkDDN7sCUJJIVC,Black Eyed Peas,Where Is The Love?,2003-01-01,0,00,0.835,0.687,5,-3.18,1,0.184,0.101,0.0,0.132,0.828,94.059
3oN2Kq1h07LSSBSLYQp0Ns,Taio Cruz,Break Your Heart,2009-01-01,0,00,0.604,0.918,3,-5.284,1,0.0312,0.0319,0.0,0.0592,0.609,122.018
3NZJlJemX3mzjf56MqC5ML,Chris Brown,Forever,2008-04-29,73,00,0.672,0.82,11,-4.456,1,0.0459,0.0368,0.000188,0.184,0.438,120.005
5zF2zGPkL6Ipsn9AfAK6RP,Maroon 5,This Love,2002-06-25,6,00,0.714,0.868,5,-4.596,0,0.0363,0.0551,0.0,0.0987,0.78,95.05
2Mpj1Ul5OFPyyP4wB62Rvi,Destiny's Child,Survivor,2001-05-01,70,00,0.514,0.911,1,-2.027,0,0.41,0.0559,0.0,0.775,0.619,161.109
2yiZyjMEByt9sJBZWnWaDR,*NSYNC,Bye Bye Bye,2005-10-21,54,00,0.571,0.87,8,-3.877,0,0.0641,0.0198,6.6e-06,0.0564,0.813,172.716
4lLtanYk6tkMvooU0tWzG8,Bruno Mars,Grenade,2010-10-05,75,00,0.706,0.558,2,-7.237,0,0.0593,0.146,0.0,0.118,0.227,110.443
34xZFT7artr3SGqgSoR88L,Avril Lavigne,Complicated,2002-06-14,0,00,0.582,0.758,5,-5.951,1,0.0464,0.0615,8.41e-06,0.309,0.413,77.982
3goSVuTt3fDYDP6kRnFwuL,Rihanna,Take A Bow,2008-06-02,74,00,0.697,0.467,9,-7.536,1,0.0715,0.248,0.0,0.0941,0.572,82.082
6Q44rxzH39y2tjic98Spo5,Fergie,Fergalicious,2006-09-13,63,00,0.906,0.584,8,-7.72,0,0.316,0.0576,0.0,0.128,0.831,129.055
6DvgsZ0NiEPV9qYM931T1F,Lady Gaga,Telephone,2009-11-18,58,00,0.825,0.832,5,-5.853,0,0.0403,0.00587,0.000789,0.114,0.713,122.021
1AWQoqb9bSvzTjaLralEkT,Justin Timberlake,Rock Your Body,2002-11-04,74,00,0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972
0KpfYajJVVGgQ32Dby7e9i,Train,"Hey, Soul Sister",2009-08-06,0,00,0.675,0.885,1,-4.432,0,0.0436,0.217,0.0,0.086,0.768,97.03
60jzFy6Nn4M0iD1d94oteF,Rihanna,Rude Boy,2009-11-20,73,00,0.563,0.75,11,-4.496,1,0.127,0.113,0.0,0.0788,0.812,173.906
4omisSlTk6Dsq2iQD7MA07,Avril Lavigne,Sk8er Boi,2002-08-26,0,00,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0.0,0.358,0.484,149.937
2bLqfJjuC5syrsgDsZfGmn,Timbaland,The Way I Are,2007-01-01,76,00,0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759
7LqjznQwfrax7MjQXmxqdQ,Jennifer Lopez,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,2002,69,00,0.845,0.768,6,-5.448,1,0.188,0.00733,5.04e-06,0.0575,0.96,100.0
6LtPIXlIzPOTF8vTecYjRe,Leona Lewis,Bleeding Love,2007,65,00,0.635,0.647,5,-5.864,1,0.0366,0.192,0.0,0.154,0.201,104.058
2wLMMcXV6sRtLijfLZP9oR,Beyoncé,Sweet Dreams,2008-11-14,47,00,0.694,0.825,1,-5.986,1,0.111,0.0895,1.86e-05,0.0618,0.788,121.949
2igwFfvr1OAGX9SKDCPBwO,JAY-Z,Empire State Of Mind,2009-09-08,79,00,0.491,0.956,11,-1.538,1,0.392,0.0295,0.0,0.46,0.811,173.585
6CFPFnS9EcLs2I0nWqtWci,Ne-Yo,Because Of You,2007-01-01,72,00,0.81,0.538,0,-5.784,0,0.0356,0.528,0.0,0.0951,0.828,109.97
4KTtYhxFtFL7mBwnjkKfLm,Fergie,Glamorous,2006-01-01,69,00,0.81,0.755,0,-6.408,1,0.201,0.288,0.0,0.0857,0.623,130.99
1jUA4rb6ZCv4gby4YU53xq,Jordin Sparks,No Air (feat. Chris Brown),2007-11-20,71,00,0.466,0.759,8,-4.978,0,0.199,0.0521,0.0,0.0587,0.328,160.033
2q4rjDy9WhaN3o9MvDbO21,Soulja Boy,Kiss Me Thru The Phone,2008-01-01,76,00,0.758,0.712,7,-3.781,1,0.112,0.0185,0.0,0.0677,0.795,149.998
6ajyEEzWZbw8ycDcJAN099,Gym Class Heroes,Cupid's Chokehold / Breakfast in America - Radio Mix,2007-01-02,60,00,0.584,0.681,1,-5.084,0,0.0781,0.495,0.0,0.289,0.821,79.702
1oHClQEgDmmbcEx12Kc5nZ,Madonna,4 Minutes (feat. Justin Timberlake & Timbaland),2009-09-18,69,00,0.753,0.931,2,-4.922,1,0.0652,0.00994,0.00696,0.234,0.767,113.029
2gocMpiwnMRLDejlcSJt7J,Christina Aguilera,Lady Marmalade,2008-11-07,0,00,0.741,0.859,5,-2.223,1,0.057,0.0148,1.84e-06,0.664,0.611,109.905
4E6cwWJWZw2zWf7VFbH7wf,Sara Bareilles,Love Song,2007-07-03,73,00,0.583,0.786,2,-3.142,0,0.0301,0.0208,0.0,0.188,0.573,123.055
1peT7rhuRsVvJVSSd0iXXp,Sean Kingston,Beautiful Girls,2014-08-29,55,00,0.543,0.642,4,-6.533,1,0.0888,0.137,0.0,0.243,0.749,117.923
0k2GOhqsrxDTAbFFSdNJjT,Sean Paul,Temperature,2005-09-26,77,00,0.951,0.6,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.822,125.04
2aI21FnmY7TJVKeMaoQZ0t,Nelly Furtado,Say It Right,2006-01-01,75,00,0.872,0.872,1,-6.328,1,0.139,0.0476,0.00112,0.0543,0.809,116.948
6dgWWAs5yhWPOtvE1zuoQ1,Fergie,Big Girls Don't Cry (Personal),2006-09-13,59,00,0.708,0.641,7,-4.271,1,0.0335,0.205,0.0,0.0925,0.253,113.082
3oobWqIgYrSRg18uqRuPIF,Jamelia,Superstar,2003-06-30,67,00,0.801,0.645,1,-6.93,1,0.0356,0.0457,0.0,0.0357,0.824,110.01
6St9lR6dhV2tpCNVz7qfrS,Jason Derulo,In My Head,2010-02-26,66,00,0.762,0.748,0,-4.15,0,0.033,0.0266,0.0,0.348,0.851,110.009
0eqH0ALoDQevq59YcQ53KE,Gwen Stefani,Hollaback Girl,2004-11-22,70,00,0.926,0.916,10,-2.221,0,0.0929,0.35,6.17e-06,0.0234,0.904,110.007
6t6rudGjkLftasgUiSGcPN,Vanessa Carlton,A Thousand Miles - Single Version,2002-01-01,0,00,0.566,0.825,11,-4.504,1,0.0383,0.264,0.0,0.218,0.278,94.991
7uKcScNXuO3MWw6LowBjW1,Ciara,"One, Two Step (feat. Missy Elliott)",2004-09-27,74,00,0.944,0.511,5,-10.96,0,0.161,0.042,0.00107,0.0379,0.842,113.046
3Fzlg5r1IjhLk2qRw667od,Toploader,Dancing in the Moonlight,2000,74,00,0.632,0.856,10,-3.463,1,0.0348,0.0624,0.0,0.347,0.867,119.397
2ygMBIctKIAfbEBcT9065L,Black Eyed Peas,Pump It,2005-01-01,75,00,0.648,0.931,1,-3.15,0,0.181,0.00937,0.0,0.752,0.744,153.649
3jlbL2OTD5YmIunYzgQTAN,T.I.,Live Your Life,2008-09-07,75,00,0.375,0.862,11,-3.363,0,0.255,0.071,0.0,0.211,0.478,159.841
1oQZk2bKBLgP1cbuFKvjkq,Beyoncé,If I Were a Boy,2008,67,00,0.63,0.504,6,-6.152,1,0.0334,0.0953,0.0,0.308,0.487,89.946
0JEqGkvUiMTQmFY6sgL9kg,Alicia Keys,No One,2007-11-09,0,00,0.649,0.552,1,-5.419,0,0.0292,0.03,6.47e-06,0.111,0.158,89.969
22UDw8rSfLbUsaAGTXQ4Z8,Estelle,American Boy,2008-03-28,77,00,0.727,0.729,0,-2.99,1,0.326,0.171,0.0,0.07,0.512,117.932
3850dYVgOFIXJh5U4BFEWH,Madonna,Hung Up,2005-11-11,74,00,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02
0eGsygTp906u18L0Oimnem,The Killers,Mr. Brightside,2004-06-15,0,00,0.351,0.928,1,-3.71,1,0.0759,0.00113,0.0,0.0988,0.239,148.03
6a8GbQIlV8HBUW3c6Uk9PH,Pitbull,I Know You Want Me (Calle Ocho),2009-10-23,59,00,0.825,0.743,2,-5.995,1,0.149,0.0142,2.12e-05,0.237,0.8,127.045
3EDS89HeAhHiZKlljciK0a,Sugababes,Push The Button,2005,63,00,0.962,0.66,8,-5.096,1,0.061,0.0485,0.0,0.076,0.814,126.016
4SAHTVRe6EBhgAOWl49yPf,Westlife,World of Our Own,2001-11-12,64,00,0.707,0.765,1,-4.636,1,0.0341,0.0163,0.0,0.0627,0.923,97.005
3F9ByoUqu31xU0I3G5xfVg,Black Eyed Peas,Meet Me Halfway,2009-01-01,71,00,0.798,0.629,11,-6.857,0,0.0735,0.00474,2.17e-05,0.324,0.4,130.0
4bCIt1XfHHGWo1UHKM11y9,The Script,Breakeven,2008-09-08,0,00,0.63,0.698,10,-4.51,1,0.0244,0.173,0.0,0.0789,0.529,94.023
4EWCNWgDS8707fNSZ1oaA5,Kanye West,Heartless,2008-11-24,79,00,0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999
3GpbwCm3YxiWDvy29Uo3vP,Flo Rida,Right Round,2009-03-30,74,00,0.72,0.672,7,-6.852,1,0.0551,0.009,0.0,0.232,0.705,124.986
69XUpOpjzDKcfdxqZebGiI,Destiny's Child,"Independent Women, Pt. 1",2001-05-01,64,00,0.73,0.602,6,-3.782,0,0.206,0.362,3.69e-06,0.169,0.927,97.954
360UM2DaiHZPRu0EsrOvMp,Timbaland,If We Ever Meet Again (Featuring Katy Perry),2009-01-01,66,00,0.652,0.605,8,-7.371,1,0.0393,0.00481,0.0,0.0605,0.394,126.091
4SRqDmPxYX0pUb5B5ut2Ri,Ne-Yo,So Sick,2006-01-01,0,00,0.452,0.574,6,-8.336,1,0.31,0.246,0.0,0.189,0.58,92.791
1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,2008-05-26,78,00,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015
1258tSoXDDa43uqT75r5N0,Kelly Clarkson,Because of You,2012-11-16,56,00,0.583,0.58,5,-5.395,0,0.0319,0.243,0.0,0.198,0.119,139.82
3DamFFqW32WihKkTVlwTYQ,Owl City,Fireflies,2009-01-01,78,00,0.512,0.662,3,-6.797,1,0.0439,0.0275,0.0,0.118,0.472,180.114
2SDx0PooHZI1SQKR0y44bs,MIKA,Grace Kelly,2006-01-01,69,00,0.675,0.828,0,-5.799,1,0.0454,0.0242,0.0102,0.364,0.669,122.229
3kMrazSvILsgcwtidZd1Qd,La Roux,Bulletproof,2009,70,00,0.674,0.882,3,-2.771,0,0.0477,0.000441,6.47e-05,0.068,0.682,123.016
59ZTxQo8rBycIXPLUIKvE2,Christina Aguilera,Dirrty (feat. Redman),2002-07-19,69,00,0.64,0.889,2,-3.073,1,0.322,0.107,0.0,0.339,0.436,99.931
1fgvJXlcZ7uIddMpqsqw0L,Jennifer Lopez,Love Don't Cost a Thing,2001-01-23,67,00,0.786,0.842,4,-5.115,0,0.0707,0.00305,3.54e-06,0.473,0.685,97.577
4wCD0qOFNRu1Q6O3N6ycm4,David Archuleta,Crush,2008-11-11,67,00,0.57,0.664,0,-4.718,0,0.0322,0.00836,1.2e-05,0.0719,0.487,162.084
3yfqSUWxFvZELEM4PmlwIR,Eminem,The Real Slim Shady,2000-05-23,83,00,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504
3OWcWJz1c0pIc6L3IDDhpP,Keri Hilson,Knock You Down,2009-01-01,55,00,0.588,0.877,8,-4.78,1,0.16,0.00952,0.0,0.171,0.645,155.165
2nGFzvICaeEWjIrBrL2RAx,Corinne Bailey Rae,Put Your Records On,2006-01-01,76,00,0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038
7uYl7xgDeAOHP98obvrJvB,P!nk,Who Knew,2006-04-04,3,00,0.688,0.734,9,-4.569,1,0.0274,0.00462,0.0,0.0756,0.46,140.004
7xRNsqOQOgWbHV1nbXnfXN,Black Eyed Peas,Boom Boom Pow,2009-01-01,64,00,0.867,0.857,9,-5.892,1,0.0663,0.13,0.00171,0.13,0.402,130.048
7JKEA8xYDoFp4q0QBW2PGg,Mary Mary,Shackles (Praise You),2000,63,00,0.779,0.834,7,-2.773,1,0.162,0.0343,0.0,0.0886,0.8,100.46
41nT1Sp6ChR65FbsdLlFHW,Destiny's Child,Bootylicious,2001-05-01,64,00,0.84,0.835,1,-4.386,0,0.275,0.00281,1.11e-06,0.152,0.637,103.376
16MJqq0vEuW6GRX6faetTm,Atomic Kitten,Whole Again,2001-10-23,66,00,0.747,0.706,4,-4.653,1,0.0413,0.0844,0.00355,0.174,0.567,94.019
